Position  (cm)	Ecb (eV)	Evb (eV)	Efn (eV)	Efp (eV)
2.001e-05	-2.96006110145105	-5.03506110145105	-4.77003280314507	-4.74981987503889
2.00125e-05	-2.97265588923065	-5.04140588923065	-4.76977442287387	-4.74978773616185
2.0015e-05	-2.9852464477199	-5.04774644771991	-4.76951630922729	-4.74975566190221
2.00175e-05	-2.99783313585374	-5.05408313585374	-4.76925843944021	-4.74972364669931
2.002e-05	-3.01041626922301	-5.06041626922302	-4.76900079350161	-4.74969168567314
2.00225e-05	-3.02299612668428	-5.06674612668429	-4.76874335373927	-4.74965977451914
2.0025e-05	-3.03557295577515	-5.07307295577515	-4.7684861044758	-4.7496279094222
2.00275e-05	-3.0481469771816	-5.0793969771816	-4.76822903174369	-4.74959608698606
2.003e-05	-3.06071838844727	-5.08571838844727	-4.76797212304834	-4.7495643041747
2.00325e-05	-3.07328736707141	-5.09203736707141	-4.76771536716997	-4.7495325582636
2.0035e-05	-3.08585407311138	-5.09835407311139	-4.76745875399738	-4.74950084679882
2.00375e-05	-3.09841865138037	-5.10466865138037	-4.76720227438755	-4.74946916756259
2.004e-05	-3.11098123331271	-5.11098123331271	-4.76694592004655	-4.74943751854407
2.00425e-05	-3.12354193855488	-5.11729193855487	-4.76668968342811	-4.74940589791455
2.0045e-05	-3.13610087632834	-5.12360087632834	-4.76643355764677	-4.74937430400614
2.00475e-05	-3.1486581466025	-5.12990814660251	-4.7661775364031	-4.74934273529355
2.005e-05	-3.16121384110792	-5.13621384110791	-4.76592161391931	-4.74931119037831
2.00525e-05	-3.17376804421521	-5.14251804421521	-4.76566578488327	-4.74927966797513
2.0055e-05	-3.18632083370046	-5.14882083370046	-4.76541004439995	-4.74924816690003
2.00575e-05	-3.19887228141379	-5.15512228141379	-4.76515438794886	-4.74921668605999
2.006e-05	-3.21142245386571	-5.16142245386571	-4.76489881134692	-4.74918522444387
2.00625e-05	-3.22397141274284	-5.16772141274283	-4.76464331071567	-4.74915378111444
2.0065e-05	-3.23651921536288	-5.17401921536288	-4.76438788245246	-4.74912235520136
2.00675e-05	-3.24906591507749	-5.1803159150775	-4.76413252320489	-4.74909094589497
2.007e-05	-3.26161156162964	-5.18661156162964	-4.7638772298482	-4.74905955244075
2.00725e-05	-3.27415620147169	-5.19290620147169	-4.76362199946513	-4.74902817413448
2.0075e-05	-3.2866998780494	-5.1991998780494	-4.76336682932794	-4.74899681031782
2.00775e-05	-3.29924263205566	-5.20549263205566	-4.76311171688231	-4.74896546037446
2.008e-05	-3.31178450165833	-5.21178450165834	-4.76285665973302	-4.74893412372654
2.00825e-05	-3.32432552270485	-5.21807552270484	-4.76260165563097	-4.74890279983162
2.0085e-05	-3.33686572890645	-5.22436572890645	-4.76234670246152	-4.74887148817975
2.00875e-05	-3.34940515200475	-5.23065515200475	-4.76209179823402	-4.74884018829098
2.009e-05	-3.36194382192206	-5.23694382192206	-4.76183694107226	-4.74880889971304
2.00925e-05	-3.37448176689793	-5.24323176689793	-4.7615821292059	-4.74877762201925
2.0095e-05	-3.38701901361295	-5.24951901361294	-4.76132736096264	-4.74874635480662
2.00975e-05	-3.39955558730138	-5.25580558730138	-4.76107263476111	-4.74871509769414
2.01e-05	-3.41209151185392	-5.26209151185392	-4.7608179491044	-4.74868385032121
2.01025e-05	-3.42462680991136	-5.26837680991136	-4.76056330257414	-4.74865261234617
2.0105e-05	-3.43716150295026	-5.27466150295026	-4.76030869382511	-4.74862138344508
2.01075e-05	-3.4496956113615	-5.28094561136149	-4.76005412158028	-4.74859016331042
2.011e-05	-3.46222915452215	-5.28722915452214	-4.75979958462633	-4.74855895165006
2.01125e-05	-3.47476215086166	-5.29351215086166	-4.75954508180939	-4.74852774818623
2.0115e-05	-3.48729461792264	-5.29979461792264	-4.75929061203132	-4.74849655265461
2.01175e-05	-3.4998265724168	-5.3060765724168	-4.75903617424609	-4.74846536480344
2.012e-05	-3.51235803027672	-5.31235803027672	-4.75878176745659	-4.74843418439277
2.01225e-05	-3.52488900670341	-5.31863900670341	-4.75852739071161	-4.74840301119373
2.0125e-05	-3.53741951621054	-5.32491951621054	-4.75827304310306	-4.74837184498782
2.01275e-05	-3.54994957266522	-5.33119957266522	-4.75801872376342	-4.74834068556636
2.013e-05	-3.56247918932578	-5.33747918932578	-4.75776443186332	-4.74830953272985
2.01325e-05	-3.57500837887703	-5.34375837887702	-4.75751016660938	-4.74827838628747
2.0135e-05	-3.5875371534627	-5.35003715346269	-4.75725592724214	-4.74824724605657
2.01375e-05	-3.60006552471592	-5.35631552471592	-4.75700171303414	-4.74821611186222
2.014e-05	-3.61259350378741	-5.36259350378741	-4.75674752328819	-4.74818498353678
2.01425e-05	-3.62512110137173	-5.36887110137173	-4.75649335733563	-4.74815386091949
2.0145e-05	-3.6376483277319	-5.3751483277319	-4.7562392145349	-4.7481227438561
2.01475e-05	-3.65017519272231	-5.3814251927223	-4.75598509427001	-4.74809163219856
2.015e-05	-3.66270170581003	-5.38770170581003	-4.75573099594924	-4.74806052580463
2.01525e-05	-3.67522787609501	-5.393977876095	-4.75547691900389	-4.74802942453761
2.0155e-05	-3.68775371232863	-5.40025371232862	-4.75522286288706	-4.74799832826609
2.01575e-05	-3.70027922293144	-5.40652922293144	-4.75496882707257	-4.74796723686362
