Position  (cm)	Ecb (eV)	Evb (eV)	Efn (eV)	Efp (eV)
3.30060483033967e-05	-4.49999999991752	-6.09999999991752	-4.59999999999973	-4.59909166084473
3.31657563062753e-05	-4.49999999992737	-6.09999999992737	-4.59999999999973	-4.59911276299529
3.33231259315375e-05	-4.49999999993592	-6.09999999993592	-4.59999999999974	-4.59913353934206
3.3478153926359e-05	-4.49999999994336	-6.09999999994336	-4.59999999999975	-4.59915399022729
3.36308382101703e-05	-4.49999999994984	-6.09999999994984	-4.59999999999975	-4.59917411613553
3.37811778585731e-05	-4.49999999995549	-6.09999999995549	-4.59999999999976	-4.599193917691
3.39291730863902e-05	-4.49999999996043	-6.09999999996043	-4.59999999999976	-4.59921339565482
3.40748252298821e-05	-4.49999999996476	-6.09999999996476	-4.59999999999977	-4.59923255092223
3.42181367281654e-05	-4.49999999996855	-6.09999999996855	-4.59999999999978	-4.59925138451966
3.43591111038669e-05	-4.49999999997188	-6.09999999997188	-4.59999999999978	-4.59926989760182
3.44977529430495e-05	-4.49999999997481	-6.09999999997481	-4.59999999999979	-4.59928809144869
3.46340678744453e-05	-4.49999999997739	-6.09999999997739	-4.59999999999979	-4.59930596746245
3.47680625480328e-05	-4.49999999997967	-6.09999999997967	-4.5999999999998	-4.59932352716437
3.48997446129937e-05	-4.49999999998168	-6.09999999998168	-4.5999999999998	-4.59934077219166
3.50291226950871e-05	-4.49999999998347	-6.09999999998347	-4.59999999999981	-4.59935770429426
3.51562063734784e-05	-4.49999999998505	-6.09999999998505	-4.59999999999981	-4.59937432533162
3.5281006157059e-05	-4.49999999998646	-6.09999999998646	-4.59999999999982	-4.59939063726942
3.54035334602955e-05	-4.49999999998771	-6.09999999998771	-4.59999999999982	-4.59940664217623
3.55238005786444e-05	-4.49999999998882	-6.09999999998882	-4.59999999999983	-4.59942234222027
3.56418206635711e-05	-4.49999999998982	-6.09999999998982	-4.59999999999983	-4.59943773966595
3.57576076972086e-05	-4.49999999999071	-6.09999999999071	-4.59999999999984	-4.5994528368706
3.58711764666945e-05	-4.49999999999151	-6.09999999999151	-4.59999999999984	-4.59946763628102
3.59825425382227e-05	-4.49999999999222	-6.09999999999222	-4.59999999999984	-4.59948214043011
3.60917222308452e-05	-4.49999999999286	-6.09999999999286	-4.59999999999985	-4.59949635193346
3.61987325900616e-05	-4.49999999999344	-6.09999999999344	-4.59999999999985	-4.59951027348595
3.63035913612315e-05	-4.49999999999396	-6.09999999999396	-4.59999999999986	-4.59952390785835
3.6406316962845e-05	-4.49999999999443	-6.09999999999443	-4.59999999999986	-4.59953725789391
3.65069284596862e-05	-4.49999999999486	-6.09999999999486	-4.59999999999986	-4.59955032650495
3.66054455359237e-05	-4.49999999999524	-6.09999999999524	-4.59999999999987	-4.59956311666953
3.67018884681627e-05	-4.49999999999559	-6.09999999999559	-4.59999999999987	-4.599575631428
3.6796278098491e-05	-4.49999999999591	-6.09999999999591	-4.59999999999988	-4.59958787387973
3.68886358075505e-05	-4.4999999999962	-6.0999999999962	-4.59999999999988	-4.59959984717971
3.6978983487668e-05	-4.49999999999646	-6.09999999999646	-4.59999999999988	-4.59961155453528
3.70673435160738e-05	-4.4999999999967	-6.0999999999967	-4.59999999999989	-4.59962299920283
3.71537387282404e-05	-4.49999999999692	-6.09999999999692	-4.59999999999989	-4.59963418448456
