Position  (cm)	V (V)	n (cm-3)	p (cm-3)
3.80902216821078e-05	-3.97732176020039e-60	363569.099107626	363569.099107614
3.81725521813403e-05	-3.98164907840987e-60	363569.099107626	363569.099107614
3.82520653704044e-05	-3.98580197218831e-60	363569.099107626	363569.099107614
3.83288246534093e-05	-3.98978643305891e-60	363569.099107626	363569.099107614
3.84028935645816e-05	-3.99360826090727e-60	363569.099107626	363569.099107614
3.84743356832547e-05	-3.9972731329895e-60	363569.099107626	363569.099107614
3.85432145517622e-05	-4.00078658875818e-60	363569.099107626	363569.099107614
3.8609593596305e-05	-4.00415397912644e-60	363569.099107626	363569.099107614
3.8673536050853e-05	-4.00738053732856e-60	363569.099107626	363569.099107614
3.87351048841326e-05	-4.0104712901498e-60	363569.099107626	363569.099107614
3.8794362729742e-05	-4.01343115831938e-60	363569.099107626	363569.099107614
3.8851371819425e-05	-4.01626490427798e-60	363569.099107626	363569.099107614
3.89061939195266e-05	-4.01897717110552e-60	363569.099107626	363569.099107614
3.89588902706453e-05	-4.02157244450565e-60	363569.099107626	363569.099107614
3.90095215304855e-05	-4.02405507341605e-60	363569.099107626	363569.099107614
3.90581477199081e-05	-4.02642927251776e-60	363569.099107626	363569.099107614
3.91048281721683e-05	-4.02869916651219e-60	363569.099107626	363569.099107614
3.91496214853215e-05	-4.03086870041864e-60	363569.099107626	363569.099107614
3.9192585477772e-05	-4.03294169798898e-60	363569.099107626	363569.099107614
3.92337771469307e-05	-4.03492189951757e-60	363569.099107626	363569.099107614
3.92732526309438e-05	-4.03681288905601e-60	363569.099107626	363569.099107614
3.93110671734461e-05	-4.03861815295776e-60	363569.099107626	363569.099107614
3.93472750912873e-05	-4.04034106140178e-60	363569.099107626	363569.099107614
3.93819297451767e-05	-4.04198487323233e-60	363569.099107626	363569.099107614
3.94150835131815e-05	-4.0435527452464e-60	363569.099107626	363569.099107614
3.94467877670163e-05	-4.0450477202555e-60	363569.099107626	363569.099107614
3.94770928510498e-05	-4.04647274109556e-60	363569.099107626	363569.099107614
3.9506048063957e-05	-4.04783064079391e-60	363569.099107626	363569.099107614
3.95337016429387e-05	-4.04912418541134e-60	363569.099107626	363569.099107614
3.95601007504265e-05	-4.05035601838385e-60	363569.099107626	363569.099107614
3.95852914631924e-05	-4.05152870058403e-60	363569.099107626	363569.099107614
3.96093187637742e-05	-4.05264471047312e-60	363569.099107626	363569.099107614
3.96322265341319e-05	-4.05370643622247e-60	363569.099107626	363569.099107614
3.96540575514447e-05	-4.05471618544201e-60	363569.099107626	363569.099107614
3.96748534859578e-05	-4.05567617776572e-60	363569.099107626	363569.099107614
3.9694654900788e-05	-4.05658854286104e-60	363569.099107626	363569.099107614
3.9713501253597e-05	-4.05745534564957e-60	363569.099107626	363569.099107614
3.97314309000377e-05	-4.05827857240796e-60	363569.099107626	363569.099107614
3.97484810988832e-05	-4.05906014687041e-60	363569.099107626	363569.099107614
