Position  (cm)	V (V)	n (cm-3)	p (cm-3)
1.87562310399549e-05	-5.99109117222663e-10	2.08964913028205e+17	6.32558381956132e-07
1.90042298525741e-05	-6.03720671885635e-10	2.08964913030972e+17	6.32558382514785e-07
1.92524686461131e-05	-6.08280037701532e-10	2.0896491303345e+17	6.32558383019304e-07
1.95008875777254e-05	-6.12773922014093e-10	2.08964913035647e+17	6.32558383474091e-07
1.97494266740029e-05	-6.1719044254814e-10	2.08964913037576e+17	6.32558383883291e-07
1.99980258744083e-05	-6.21519057098473e-10	2.08964913039247e+17	6.3255838425084e-07
2.02466250748138e-05	-6.25750532492336e-10	2.08964913040674e+17	6.32558384580507e-07
2.04951641710913e-05	-6.29876921906487e-10	2.08964913041871e+17	6.32558384875713e-07
2.07435831027036e-05	-6.33891503329814e-10	2.08964913042854e+17	6.32558385139755e-07
2.09918218962426e-05	-6.37788720110387e-10	2.08964913043636e+17	6.32558385375602e-07
2.12398207088618e-05	-6.41564123438847e-10	2.08964913044234e+17	6.32558385586063e-07
2.14875198715519e-05	-6.45214278014576e-10	2.08964913044662e+17	6.32558385773662e-07
2.17348599322057e-05	-6.48736706991693e-10	2.08964913044936e+17	6.3255838594066e-07
2.19817816984222e-05	-6.52129811621818e-10	2.0896491304507e+17	6.32558386089267e-07
2.22282262799967e-05	-6.55392792269923e-10	2.08964913045078e+17	6.32558386221296e-07
2.2474135131048e-05	-6.58525580845131e-10	2.08964913044975e+17	6.3255838633849e-07
2.27194500917308e-05	-6.61528766149068e-10	2.08964913044772e+17	6.32558386442407e-07
2.29641134294855e-05	-6.64403506721106e-10	2.08964913044483e+17	6.3255838653446e-07
2.32080678797741e-05	-6.67151462290878e-10	2.0896491304412e+17	6.32558386615853e-07
2.3451256686258e-05	-6.697747647228e-10	2.08964913043694e+17	6.32558386687726e-07
2.36936236403665e-05	-6.72275886523565e-10	2.08964913043216e+17	6.32558386751058e-07
2.3935113120214e-05	-6.74657627789993e-10	2.08964913042696e+17	6.32558386806761e-07
2.41756701288183e-05	-6.76923045874569e-10	2.08964913042144e+17	6.32558386855575e-07
2.44152403315777e-05	-6.79075395480692e-10	2.08964913041571e+17	6.32558386898168e-07
2.46537700929643e-05	-6.81118073066028e-10	2.08964913040985e+17	6.32558386935203e-07
2.48912065123913e-05	-6.83054568931149e-10	2.08964913040395e+17	6.32558386967182e-07
2.51274974592166e-05	-6.8488840785605e-10	2.0896491303981e+17	6.32558386994614e-07
2.53625916068422e-05	-6.86623112687486e-10	2.08964913039241e+17	6.32558387017935e-07
2.55964384658737e-05	-6.88262155232428e-10	2.08964913038698e+17	6.32558387037473e-07
2.58289884163047e-05	-6.89808902362274e-10	2.0896491303819e+17	6.32558387053622e-07
2.60601927386911e-05	-6.91266579747316e-10	2.08964913037729e+17	6.32558387066623e-07
2.62900036442852e-05	-6.92638212606279e-10	2.08964913037327e+17	6.32558387076782e-07
2.6518374304097e-05	-6.9392658333308e-10	2.08964913037e+17	6.32558387084329e-07
2.67452588768556e-05	-6.95134182024407e-10	2.08964913036762e+17	6.32558387089492e-07
2.69706125358435e-05	-6.9626314666902e-10	2.08964913036631e+17	6.32558387092456e-07
2.71943914945774e-05	-6.97315192981036e-10	2.08964913036629e+17	6.32558387093396e-07
2.74165530313144e-05	-6.98291575727887e-10	2.08964913036778e+17	6.32558387092471e-07
2.76370555123599e-05	-6.99193024736943e-10	2.08964913037106e+17	6.32558387089843e-07
2.78558584141596e-05	-7.00019649142064e-10	2.08964913037643e+17	6.325583870856e-07
2.80729223441561e-05	-7.00770861945797e-10	2.08964913038423e+17	6.32558387079888e-07
2.8288209060396e-05	-7.014452972174e-10	2.08964913039487e+17	6.32558387072764e-07
2.85016814898726e-05	-7.02040735483429e-10	2.08964913040877e+17	6.32558387064309e-07
2.87133037455928e-05	-7.02553999091207e-10	2.08964913042643e+17	6.32558387054559e-07
2.89230411423579e-05	-7.02980845963761e-10	2.0896491304484e+17	6.3255838704361e-07
2.91308602112508e-05	-7.03315874075546e-10	2.08964913047528e+17	6.32558387031424e-07
2.93367287128232e-05	-7.03552417235305e-10	2.08964913050771e+17	6.32558387018007e-07
2.95406156489781e-05	-7.03682442536192e-10	2.0896491305464e+17	6.32558387003283e-07
2.97424912735475e-05	-7.03696458291755e-10	2.08964913059209e+17	6.32558386987181e-07
2.99423271015614e-05	-7.0358341070147e-10	2.08964913064557e+17	6.32558386969568e-07
3.01400959172138e-05	-7.03330599419884e-10	2.08964913070766e+17	6.32558386950259e-07
3.03357717805255e-05	-7.02923622738502e-10	2.08964913077919e+17	6.32558386929067e-07
3.0529330032712e-05	-7.02346303889828e-10	2.08964913086099e+17	6.32558386905713e-07
3.07207473002608e-05	-7.01580677527859e-10	2.08964913095389e+17	6.32558386879862e-07
