Position  (cm)	V (V)	n (cm-3)	p (cm-3)
3.64729968155749e-05	-1.86439879378e-27	363569.107862142	363569.115538747
3.6604817604234e-05	-1.9382805479346e-27	363569.107878614	363569.115199394
3.67329510840978e-05	-2.07158571496531e-27	363569.107894348	363569.114873413
3.68574468697132e-05	-2.01629149588997e-27	363569.107909385	363569.11456037
3.69783562494234e-05	-2.24888220341373e-27	363569.107923754	363569.114259799
3.70957320723312e-05	-2.2416591957503e-27	363569.1079375	363569.113971208
3.72096286358736e-05	-2.36724831705182e-27	363569.107950655	363569.113694241
3.73201015742283e-05	-2.28553958360322e-27	363569.107963249	363569.113428361
3.74272077477646e-05	-2.33589109606928e-27	363569.107975307	363569.113173128
3.75310051337411e-05	-2.40868816647921e-27	363569.107986862	363569.112928328
3.76315527184426e-05	-2.40802256509043e-27	363569.107997937	363569.112693439
3.77289103909426e-05	-2.41698353193567e-27	363569.108008557	363569.112468128
3.78231388386633e-05	-2.3635258796553e-27	363569.108018751	363569.11225201
3.79142994448982e-05	-2.29782855739237e-27	363569.108028531	363569.112044832
3.80024541884513e-05	-2.24845079510619e-27	363569.10803792	363569.111846147
3.80876655455368e-05	-2.27677583198428e-27	363569.108046933	363569.111655665
3.81699963940719e-05	-2.16093653843323e-27	363569.108055582	363569.111473131
3.82495099204854e-05	-2.10110636915288e-27	363569.108063898	363569.11129822
3.83262695291559e-05	-2.09172631995173e-27	363569.108071891	363569.111130668
3.84003387545794e-05	-2.13529855901355e-27	363569.10807957	363569.110970172
3.84717811763589e-05	-2.16342638066534e-27	363569.108086948	363569.110816399
3.85406603370979e-05	-2.21100455401148e-27	363569.108094038	363569.110669201
3.86070396632662e-05	-2.20045353940415e-27	363569.108100854	363569.110528264
3.86709823891019e-05	-2.18313557734422e-27	363569.108107404	363569.110393387
3.87325514835988e-05	-2.14709449473693e-27	363569.108113697	363569.1102643
3.87918095806206e-05	-2.13777607529401e-27	363569.108119746	363569.110140781
3.88488189121753e-05	-2.15373818267309e-27	363569.108125558	363569.110022664
3.89036412448699e-05	-2.17730540221657e-27	363569.108131142	363569.109909676
3.89563378195627e-05	-2.18958205005407e-27	363569.108136504	363569.109801648
3.90069692942154e-05	-2.21480094711786e-27	363569.108141654	363569.1096984
3.90555956899437e-05	-2.19071603760533e-27	363569.108146599	363569.109599717
3.91022763402544e-05	-2.19417963001731e-27	363569.108151348	363569.10950546
3.91470698434516e-05	-2.24486394317776e-27	363569.108155906	363569.109415401
3.91900340181848e-05	-2.30248776711383e-27	363569.10816028	363569.109329398
3.92312258621068e-05	-2.3102531166496e-27	363569.108164474	363569.109247326
3.92707015136021e-05	-2.31277993673663e-27	363569.108168495	363569.10916898
3.93085162165396e-05	-2.3348064123246e-27	363569.10817235	363569.109094201
3.93447242879997e-05	-2.3209643686283e-27	363569.108176045	363569.109022886
3.93793790889178e-05	-2.34365644560505e-27	363569.108179582	363569.108954854
3.94125329975837e-05	-2.33294519362635e-27	363569.108182971	363569.10889001
3.94442373859297e-05	-2.36742088037483e-27	363569.108186215	363569.108828212
3.94745425985381e-05	-2.37244986864562e-27	363569.108189318	363569.10876931
3.95034979342932e-05	-2.3980878480653e-27	363569.108192285	363569.108713209
3.95311516306003e-05	-2.3818422437984e-27	363569.108195124	363569.108659768
3.95575508500914e-05	-2.34101869195322e-27	363569.108197835	363569.108608898
3.95827416697335e-05	-2.36426543675395e-27	363569.108200427	363569.108560477
3.96067690722556e-05	-2.36173861666691e-27	363569.1082029	363569.108514427
3.96296769398038e-05	-2.38062197458564e-27	363569.10820526	363569.108470621
3.96515080497388e-05	-2.38640284590671e-27	363569.108207512	363569.108428963
3.96723040724824e-05	-2.4127680564734e-27	363569.10820966	363569.108389367
3.96921055713239e-05	-2.41480183849467e-27	363569.108211707	363569.108351742
3.97109520040921e-05	-2.43529989607877e-27	363569.108213656	363569.108316008
3.97288817266026e-05	-2.4220248461581e-27	363569.108215514	363569.108282085
3.97459319977868e-05	-2.42659777421805e-27	363569.108217282	363569.108249879
3.97621389864104e-05	-2.42572263165132e-27	363569.108218964	363569.108219318
3.97775377792904e-05	-2.4234793084521e-27	363569.108220564	363569.108190319
3.97921623909185e-05	-2.43244027529735e-27	363569.108222084	363569.108162821
3.98060457744022e-05	-2.42251788422386e-27	363569.108223529	363569.108136751
3.98192198336335e-05	-2.42150715618905e-27	363569.1082249	363569.108112061
3.98317154365989e-05	-2.42301092228963e-27	363569.108226202	363569.108088666
3.98435624297436e-05	-2.42143320047918e-27	363569.108227438	363569.108066514
3.9854789653307e-05	-2.41637956030511e-27	363569.108228611	363569.108045542
3.98654249575456e-05	-2.41381576236314e-27	363569.108229721	363569.108025699
3.98754952197654e-05	-2.41287899003819e-27	363569.108230774	363569.108006932
3.98850263620831e-05	-2.42111272573644e-27	363569.108231771	363569.107989185
3.98940433698427e-05	-2.4181668232935e-27	363569.108232714	363569.107972409
3.99025703106122e-05	-2.41721772501691e-27	363569.108233607	363569.107956566
3.99106303536907e-05	-2.41894335824708e-27	363569.108234452	363569.107941601
3.99182457900572e-05	-2.42726337560683e-27	363569.108235251	363569.107927471
3.99254380526951e-05	-2.41837636447145e-27	363569.108236006	363569.107914139
3.99322277372295e-05	-2.42285068491825e-27	363569.108236718	363569.107901561
3.9938634622817e-05	-2.42283835896661e-27	363569.108237391	363569.107889701
3.99446776932298e-05	-2.42319581156429e-27	363569.108238026	363569.107878518
3.99503751580799e-05	-2.42042247244437e-27	363569.108238624	363569.107867981
3.99557444741305e-05	-2.42399699842115e-27	363569.108239189	363569.107858059
3.9960802366646e-05	-2.4240956060343e-27	363569.108239721	363569.107848717
3.99655648507323e-05	-2.42282603301496e-27	363569.108240222	363569.107839926
3.99700472526256e-05	-2.4201513015082e-27	363569.108240693	363569.107831656
3.99742642308863e-05	-2.41798193401884e-27	363569.108241137	363569.107823879
3.9978229797461e-05	-2.41347063571711e-27	363569.108241555	363569.10781657
3.99819573385746e-05	-2.41354459142697e-27	363569.108241948	363569.107809702
3.99854596354215e-05	-2.41462927517165e-27	363569.108242317	363569.10780325
3.99887488846226e-05	-2.41470323088152e-27	363569.108242663	363569.107797194
3.99918367184205e-05	-2.41642886411169e-27	363569.108242989	363569.107791509
3.99947342245872e-05	-2.41647816791826e-27	363569.108243295	363569.107786177
3.99974519660193e-05	-2.41673701290279e-27	363569.108243581	363569.107781177
4e-05	-2.41678631670937e-27	363569.10824385	363569.10777649
4.00025e-05	-2.41709446550047e-27	363569.108244114	363569.107771894
4.0005e-05	-2.41714376930704e-27	363569.108244378	363569.107767298
4.00075e-05	-2.4174395921465e-27	363569.108244642	363569.107762703
4.001e-05	-2.41748889595308e-27	363569.108244905	363569.10775811
4.00125e-05	-2.41778471879254e-27	363569.108245169	363569.107753519
4.0015e-05	-2.41783402259911e-27	363569.108245433	363569.107748927
4.00175e-05	-2.41788332640569e-27	363569.108245697	363569.107744337
4.002e-05	-2.41817914924515e-27	363569.108245962	363569.107739749
4.00225e-05	-2.41824077900337e-27	363569.108246226	363569.107735161
4.0025e-05	-2.41854892779447e-27	363569.10824649	363569.107730575
4.00275e-05	-2.41859823160105e-27	363569.108246754	363569.107725989
4.003e-05	-2.4188940544405e-27	363569.108247019	363569.107721405
4.00325e-05	-2.41894335824708e-27	363569.108247283	363569.107716822
4.0035e-05	-2.41923918108654e-27	363569.108247547	363569.107712241
4.00375e-05	-2.41928848489311e-27	363569.108247812	363569.107707661
4.004e-05	-2.41933778869969e-27	363569.108248076	363569.107703081
4.00425e-05	-2.41963361153915e-27	363569.108248341	363569.107698502
4.0045e-05	-2.41968291534572e-27	363569.108248606	363569.107693925
4.00475e-05	-2.42402165032444e-27	363569.108248871	363569.107689349
4.005e-05	-2.42407095413102e-27	363569.108249135	363569.107684775
4.00525e-05	-2.42439142887376e-27	363569.1082494	363569.107680202
4.0055e-05	-2.42442840672869e-27	363569.108249665	363569.10767563
4.00575e-05	-2.42069364338054e-27	363569.10824993	363569.10767106
4.006e-05	-2.42074294718712e-27	363569.108250195	363569.107666489
4.00625e-05	-2.42079225099369e-27	363569.10825046	363569.10766192
4.0065e-05	-2.42108807383315e-27	363569.108250725	363569.107657353
4.00675e-05	-2.42113737763973e-27	363569.108250991	363569.107652787
4.007e-05	-2.42144552643083e-27	363569.108251256	363569.107648221
4.00725e-05	-2.4214948302374e-27	363569.108251521	363569.107643658
4.0075e-05	-2.42180297902851e-27	363569.108251786	363569.107639096
4.00775e-05	-2.42183995688344e-27	363569.108252052	363569.107634535
4.008e-05	-2.42214810567454e-27	363569.108252317	363569.107629974
4.00825e-05	-2.42219740948112e-27	363569.108252583	363569.107625416
4.0085e-05	-2.42224671328769e-27	363569.108252848	363569.107620858
4.00875e-05	-2.42254253612715e-27	363569.108253114	363569.107616301
4.009e-05	-2.42259183993373e-27	363569.108253379	363569.107611746
4.00925e-05	-2.42289998872483e-27	363569.108253645	363569.10760719
4.0095e-05	-2.42294929253141e-27	363569.108253911	363569.107602637
4.00975e-05	-2.42324511537086e-27	363569.108254177	363569.107598084
4.01e-05	-2.42329441917744e-27	363569.108254443	363569.107593533
4.01025e-05	-2.42334372298402e-27	363569.108254709	363569.107588983
4.0105e-05	-2.42365187177512e-27	363569.108254974	363569.107584434
4.01075e-05	-2.42370117558169e-27	363569.108255241	363569.107579887
4.011e-05	-2.42399699842115e-27	363569.108255507	363569.107575341
4.01125e-05	-2.42404630222773e-27	363569.108255773	363569.107570797
4.0115e-05	-2.42435445101883e-27	363569.108256039	363569.107566253
4.01175e-05	-2.42440375482541e-27	363569.108256305	363569.10756171
4.012e-05	-2.42469957766486e-27	363569.108256572	363569.107557169
4.01225e-05	-2.42474888147144e-27	363569.108256838	363569.107552629
4.0125e-05	-2.42481051122966e-27	363569.108257105	363569.107548091
4.01275e-05	-2.42510633406912e-27	363569.108257371	363569.107543553
4.013e-05	-2.4251556378757e-27	363569.108257638	363569.107539016
4.01325e-05	-2.42545146071515e-27	363569.108257904	363569.107534481
4.0135e-05	-2.42550076452173e-27	363569.108258171	363569.107529946
4.01375e-05	-2.42176600117357e-27	363569.108258438	363569.107525413
4.014e-05	-2.41778471879254e-27	363569.108258704	363569.107520881
4.01425e-05	-2.41808054163199e-27	363569.108258971	363569.107516351
4.0145e-05	-2.41812984543857e-27	363569.108259238	363569.10751182
4.01475e-05	-2.41817914924515e-27	363569.108259505	363569.107507291
4.015e-05	-2.41847497208461e-27	363569.108259772	363569.107502764
4.01525e-05	-2.41853660184283e-27	363569.108260039	363569.107498238
4.0155e-05	-2.41883242468228e-27	363569.108260306	363569.107493713
4.01575e-05	-2.41888172848886e-27	363569.108260574	363569.107489188
4.016e-05	-2.41918987727996e-27	363569.108260841	363569.107484665
4.01625e-05	-2.41923918108654e-27	363569.108261108	363569.107480143
4.0165e-05	-2.419535003926e-27	363569.108261376	363569.107475623
4.01675e-05	-2.41958430773257e-27	363569.108261643	363569.107471104
4.017e-05	-2.41963361153915e-27	363569.108261911	363569.107466587
4.01725e-05	-2.41992943437861e-27	363569.108262178	363569.107462071
4.0175e-05	-2.41997873818518e-27	363569.108262446	363569.107457556
4.01775e-05	-2.42029921292793e-27	363569.108262713	363569.107453042
4.018e-05	-2.42034851673451e-27	363569.108262981	363569.107448529
4.01825e-05	-2.42064433957396e-27	363569.108263249	363569.107444017
4.0185e-05	-2.42069364338054e-27	363569.108263517	363569.107439506
4.01875e-05	-2.42074294718712e-27	363569.108263785	363569.107434996
4.019e-05	-2.42103877002657e-27	363569.108264053	363569.107430487
4.01925e-05	-2.42108807383315e-27	363569.108264321	363569.107425979
4.0195e-05	-2.42138389667261e-27	363569.108264589	363569.107421472
4.01975e-05	-2.42144552643083e-27	363569.108264857	363569.107416967
4.02e-05	-2.42175367522193e-27	363569.108265125	363569.107412462
4.02028975061667e-05	-2.42180297902851e-27	363569.108265437	363569.107407244
