Position  (cm)	V (V)	n (cm-3)	p (cm-3)
3.95111540637786e-05	-1.511161671564e-29	363569.099870478	363569.099112013
3.95317741297812e-05	-1.45692748433006e-29	363569.099782369	363569.099111855
3.95516885761547e-05	-1.39529772610966e-29	363569.09970382	363569.0991117
3.9570916899257e-05	-1.36571544216388e-29	363569.099633837	363569.099111549
3.95894782497817e-05	-1.32134201624519e-29	363569.099571531	363569.0991114
3.96073914310586e-05	-1.25231668703836e-29	363569.099516133	363569.099111255
3.96246748977433e-05	-1.18329135783152e-29	363569.099466901	363569.099111114
3.96413467548836e-05	-1.10440526730942e-29	363569.099423225	363569.099110975
3.9657424757351e-05	-1.09207931566534e-29	363569.099384505	363569.099110841
3.96729263096249e-05	-1.09454450599415e-29	363569.099350222	363569.099110709
3.9687868465917e-05	-1.06003184139073e-29	363569.099319887	363569.099110581
3.97022679306243e-05	-9.8854132185508e-30	363569.099293093	363569.099110457
3.97161410590975e-05	-8.99794470017717e-30	363569.099269443	363569.099110335
3.9729503858713e-05	-8.5788623442785e-30	363569.099248602	363569.099110218
3.97423719902363e-05	-8.08582427851537e-30	363569.099230259	363569.099110103
3.97547607694635e-05	-7.6174381160404e-30	363569.099214134	363569.099109992
3.97666851691303e-05	-7.02579243712464e-30	363569.099199977	363569.099109885
3.97781598210748e-05	-6.65601388780229e-30	363569.099187573	363569.09910978
3.9789199018643e-05	-6.36019104834441e-30	363569.099176712	363569.099109679
3.97998167193247e-05	-6.16297582203915e-30	363569.099167224	363569.099109581
3.98100265476075e-05	-5.62063394969971e-30	363569.099158942	363569.099109487
3.98198417980384e-05	-5.44807062668261e-30	363569.099151728	363569.099109395
3.98292754384799e-05	-5.17689969051289e-30	363569.099145453	363569.099109307
3.98383401135511e-05	-4.93038065763132e-30	363569.099140006	363569.099109221
3.984704814824e-05	-4.56060210830897e-30	363569.099135286	363569.099109138
3.98554115516793e-05	-4.21547546227478e-30	363569.099131202	363569.099109059
3.98634420210712e-05	-3.9196526228169e-30	363569.099127678	363569.099108982
3.98711509457544e-05	-3.69778549322349e-30	363569.099124641	363569.099108908
3.98785494113991e-05	-3.50057026691824e-30	363569.099122029	363569.099108836
3.98856482043233e-05	-3.30335504061299e-30	363569.099119789	363569.099108767
3.98924578159183e-05	-3.10613981430773e-30	363569.099117872	363569.099108701
3.98989884471737e-05	-2.90892458800248e-30	363569.099116234	363569.099108637
3.99052500132947e-05	-2.76101316827354e-30	363569.099114839	363569.099108575
3.99112521483992e-05	-2.58844984525644e-30	363569.099113654	363569.099108516
