Position  (cm)	Ecb (eV)	Evb (eV)	Efn (eV)	Efp (eV)
4.0223643400472e-05	-3.95291381389805	-5.15291381389805	-4.90277944969895	-4.89996198477731
4.02338607934964e-05	-3.95353260791135	-5.15353260791135	-4.90277942238452	-4.89996195523079
4.0244369962338e-05	-3.95416880905472	-5.15416880905472	-4.90277939251434	-4.89996192311981
4.02551780775841e-05	-3.95482282899403	-5.15482282899403	-4.90277935987655	-4.89996188823427
4.02662924486338e-05	-3.95549508641793	-5.15549508641793	-4.9027793242432	-4.89996185034802
4.02777205252485e-05	-3.95618600706138	-5.15618600706138	-4.90277928536913	-4.89996180921773
4.02894698990865e-05	-3.9568960237252	-5.1568960237252	-4.90277924299077	-4.8999617645817
4.0301548305218e-05	-3.95762557629121	-5.15762557629121	-4.90277919682485	-4.89996171615862
4.03139636236206e-05	-3.95837511173306	-5.15837511173306	-4.90277914656713	-4.8999616636462
4.03267238806536e-05	-3.95914508412228	-5.15914508412228	-4.90277909189093	-4.89996160671976
4.03398372505094e-05	-3.95993595462954	-5.15993595462954	-4.90277903244567	-4.89996154503074
4.03533120566411e-05	-3.96074819152081	-5.16074819152081	-4.90277896785523	-4.89996147820509
4.03671567731642e-05	-3.96158227014827	-5.16158227014827	-4.90277889771634	-4.89996140584159
4.03813800262314e-05	-3.96243867293572	-5.16243867293572	-4.90277882159677	-4.89996132751009
4.03959905953794e-05	-3.96331788935829	-5.16331788935829	-4.90277873903344	-4.89996124274959
4.04109974148447e-05	-3.96422041591621	-5.16422041591621	-4.90277864953048	-4.89996115106631
4.04264095748488e-05	-3.9651467561025	-5.1651467561025	-4.90277855255713	-4.89996105193156
4.04422363228496e-05	-3.96609742036415	-5.16609742036415	-4.90277844754553	-4.89996094477953
4.04584870647587e-05	-3.96707292605684	-5.16707292605684	-4.90277833388843	-4.89996082900502
4.04751713661218e-05	-3.9680737973927	-5.1680737973927	-4.90277821093671	-4.89996070396093
4.04922989532618e-05	-3.96910056538103	-5.16910056538104	-4.90277807799689	-4.89996056895573
4.05098797143819e-05	-3.97015376776172	-5.17015376776172	-4.90277793432835	-4.89996042325075
4.05279237006276e-05	-3.97123394893099	-5.17123394893099	-4.90277777914057	-4.89996026605735
4.05464411271062e-05	-3.97234165985947	-5.17234165985947	-4.90277761159012	-4.89996009653393
4.05654423738613e-05	-3.97347745800201	-5.17347745800201	-4.90277743077759	-4.89995991378283
4.05849379868013e-05	-3.97464190719936	-5.17464190719936	-4.90277723574429	-4.89995971684707
4.06049386785797e-05	-3.97583557757108	-5.17583557757108	-4.90277702546887	-4.89995950470689
4.0625455329426e-05	-3.97705904539972	-5.17705904539972	-4.90277679886372	-4.89995927627625
4.06464989879251e-05	-3.97831289300584	-5.17831289300584	-4.90277655477129	-4.89995903039902
4.06680808717433e-05	-3.97959770861368	-5.17959770861368	-4.90277629196017	-4.89995876584515
4.06902123682996e-05	-3.98091408620719	-5.18091408620719	-4.90277600912104	-4.89995848130658
4.07129050353799e-05	-3.98226262537614	-5.18226262537614	-4.90277570486247	-4.89995817539299
4.07361706016934e-05	-3.98364393115205	-5.18364393115205	-4.90277537770648	-4.89995784662746
4.07600209673677e-05	-3.98505861383375	-5.18505861383375	-4.90277502608401	-4.89995749344184
4.0784468204383e-05	-3.98650728880214	-5.18650728880214	-4.90277464833017	-4.89995711417204
4.08095245569408e-05	-3.98799057632405	-5.18799057632405	-4.90277424267929	-4.89995670705309
4.0835202441769e-05	-3.98950910134483	-5.18950910134483	-4.90277380725987	-4.89995627021403
4.08615144483575e-05	-3.9910634932694	-5.1910634932694	-4.90277334008925	-4.89995580167265
4.08884733391255e-05	-3.9926543857316	-5.1926543857316	-4.9027728390682	-4.89995529933003
4.09160920495178e-05	-3.99428241635143	-5.19428241635143	-4.90277230197527	-4.8999547609649
4.09443836880276e-05	-3.99594822648003	-5.19594822648003	-4.90277172646098	-4.89995418422784
4.09733615361451e-05	-3.99765246093206	-5.19765246093206	-4.90277111004188	-4.89995356663534
4.10030390482291e-05	-3.9993957677053	-5.1993957677053	-4.90277045009437	-4.89995290556361
4.10334298513006e-05	-4.00117879768716	-5.20117879768716	-4.9027697438484	-4.89995219824231
4.10645477447565e-05	-4.00300220434783	-5.20300220434783	-4.90276898838105	-4.89995144174808
4.10964067000008e-05	-4.00486664341989	-5.20486664341989	-4.90276818060987	-4.89995063299795
4.11290208599929e-05	-4.00677277256411	-5.20677277256411	-4.9027673172862	-4.8999497687426
4.11624045387097e-05	-4.00872125102112	-5.20872125102112	-4.90276639498819	-4.89994884555945
4.11965722205217e-05	-4.01071273924888	-5.21071273924888	-4.90276541011391	-4.8999478598457
